,Open,High,Low,Close,Volume,Adj Close
2024-05-01,85.0770034790039,86.0,81.25499725341797,83.04100036621094,559863000,82.99864196777344
2024-05-02,84.4489974975586,86.23699951171875,83.19999694824219,85.81700134277344,377898000,85.77324676513672
2024-05-03,87.78900146484375,89.28099822998047,87.04000091552734,88.78900146484375,398341000,88.74372863769531
2024-05-06,89.38999938964844,92.22000122070312,89.05500030517578,92.13999938964844,376203000,92.09300994873047
2024-05-07,91.0979995727539,91.78099822998047,89.01100158691406,90.55400085449219,437342000,90.50782775878906
2024-05-08,89.48300170898438,91.19400024414062,89.41999816894531,90.41200256347656,325721000,90.36590576171875
2024-05-09,90.52899932861328,91.0719985961914,88.23100280761719,88.74700164794922,378013000,88.70174407958984
2024-05-10,90.30500030517578,91.4010009765625,89.22699737548828,89.87799835205078,335325000,89.83216857910156
2024-05-13,90.47799682617188,90.99800109863281,88.52899932861328,90.39900207519531,289680000,90.35291290283203
2024-05-14,89.5989990234375,91.6510009765625,88.93399810791016,91.35600280761719,296507000,91.3094253540039
2024-05-15,92.47200012207031,94.86199951171875,91.5989990234375,94.62999725341797,417735000,94.58174896240234
2024-05-16,94.91000366210938,95.81900024414062,94.10299682617188,94.35900115966797,323952000,94.3108901977539
2024-05-17,94.36900329589844,94.73999786376953,91.80599975585938,92.47899627685547,359691000,92.43183898925781
2024-05-20,93.75,95.19999694824219,93.44000244140625,94.77999877929688,318764000,94.73167419433594
2024-05-21,93.5989990234375,95.4000015258789,93.18000030517578,95.38600158691406,328946000,95.33736419677734
2024-05-22,95.45899963378906,96.0199966430664,93.2490005493164,94.94999694824219,548648000,94.90158081054688
2024-05-23,102.02799987792969,106.31999969482422,101.5199966430664,103.79900360107422,835065000,103.74607849121094
2024-05-24,104.4489974975586,106.4749984741211,103.0,106.46900177001953,429494000,106.41471099853516
2024-05-28,110.24400329589844,114.93900299072266,109.88300323486328,113.9010009765625,652728000,113.84290313720703
2024-05-29,113.05000305175781,115.49199676513672,110.9010009765625,114.82499694824219,557442000,114.76643371582031
2024-05-30,114.6500015258789,115.81900024414062,109.66300201416016,110.5,484553000,110.44364166259766
2024-05-31,112.5199966430664,112.71700286865234,106.94000244140625,109.63300323486328,613263000,109.57709503173828
2024-06-03,113.62100219726562,115.0,112.00299835205078,115.0,438392000,114.94135284423828
2024-06-04,115.71600341796875,116.5999984741211,114.04499816894531,116.43699645996094,403324000,116.37762451171875
2024-06-05,118.37100219726562,122.4489974975586,117.46800231933594,122.44000244140625,528402000,122.3775634765625
2024-06-06,124.0479965209961,125.58699798583984,118.31999969482422,120.99800109863281,664696000,120.9363021850586
2024-06-07,119.7699966430664,121.69200134277344,118.02200317382812,120.88800048828125,412386000,120.82635498046875
2024-06-10,120.37000274658203,123.0999984741211,117.01000213623047,121.79000091552734,313434100,121.72789764404297
2024-06-11,121.7699966430664,122.87000274658203,118.73999786376953,120.91000366210938,222551200,120.8582763671875
2024-06-12,123.05999755859375,126.87999725341797,122.56999969482422,125.19999694824219,299595000,125.14643859863281
2024-06-13,129.38999938964844,129.8000030517578,127.16000366210938,129.61000061035156,260704500,129.55455017089844
2024-06-14,129.9600067138672,132.83999633789062,128.32000732421875,131.8800048828125,309320400,131.82359313964844
2024-06-17,132.99000549316406,133.72999572753906,129.5800018310547,130.97999572753906,288504400,130.92396545410156
2024-06-18,131.13999938964844,136.3300018310547,130.69000244140625,135.5800018310547,294335100,135.52200317382812
2024-06-20,139.8000030517578,140.75999450683594,129.52000427246094,130.77999877929688,517768400,130.72406005859375
2024-06-21,127.12000274658203,130.6300048828125,124.30000305175781,126.56999969482422,649445800,126.51585388183594
2024-06-24,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,476060900,118.05946350097656
2024-06-25,121.19999694824219,126.5,119.31999969482422,126.08999633789062,414192600,126.03604125976562
2024-06-26,126.12999725341797,128.1199951171875,122.5999984741211,126.4000015258789,362975900,126.34593200683594
2024-06-27,124.0999984741211,126.41000366210938,122.91999816894531,123.98999786376953,252571700,123.93695831298828
2024-06-28,124.58000183105469,127.70999908447266,122.75,123.54000091552734,315516700,123.48714447021484
2024-07-01,123.47000122070312,124.83999633789062,118.83000183105469,124.30000305175781,284885500,124.246826171875
2024-07-02,121.12999725341797,123.41000366210938,121.02999877929688,122.66999816894531,218374000,122.61751556396484
2024-07-03,121.66000366210938,128.27999877929688,121.36000061035156,128.27999877929688,215749000,128.22511291503906
2024-07-05,127.37999725341797,128.85000610351562,125.68000030517578,125.83000183105469,214176700,125.77617645263672
2024-07-08,127.48999786376953,130.77000427246094,127.04000091552734,128.1999969482422,237677300,128.14515686035156
2024-07-09,130.35000610351562,133.82000732421875,128.64999389648438,131.3800048828125,285366600,131.3238067626953
2024-07-10,134.02999877929688,135.10000610351562,132.4199981689453,134.91000366210938,248978600,134.85227966308594
2024-07-11,135.75,136.14999389648438,127.05000305175781,127.4000015258789,374782700,127.34550476074219
2024-07-12,128.25999450683594,131.9199981689453,127.22000122070312,129.24000549316406,252680500,129.18470764160156
2024-07-15,130.55999755859375,131.38999938964844,127.18000030517578,128.44000244140625,208326200,128.3850555419922
2024-07-16,128.44000244140625,129.0399932861328,124.58000183105469,126.36000061035156,214769500,126.30593872070312
2024-07-17,121.3499984741211,121.8499984741211,116.72000122070312,117.98999786376953,390086200,117.93951416015625
2024-07-18,121.8499984741211,122.4000015258789,116.55999755859375,121.08999633789062,320979500,121.03820037841797
2024-07-19,120.3499984741211,121.5999984741211,117.37000274658203,117.93000030517578,217223800,117.87954711914062
2024-07-22,120.3499984741211,124.06999969482422,119.86000061035156,123.54000091552734,258068900,123.48714447021484
2024-07-23,122.77999877929688,124.69000244140625,122.0999984741211,122.58999633789062,173911000,122.53755187988281
2024-07-24,119.16999816894531,119.94999694824219,113.44000244140625,114.25,327776900,114.20111846923828
2024-07-25,113.04000091552734,116.62999725341797,106.30000305175781,112.27999877929688,460067000,112.2319564819336
2024-07-26,116.19000244140625,116.19999694824219,111.58000183105469,113.05999755859375,293399100,113.0116195678711
2024-07-29,113.69000244140625,116.27999877929688,111.30000305175781,111.58999633789062,248152100,111.54224395751953
2024-07-30,111.5199966430664,111.98999786376953,102.54000091552734,103.7300033569336,486833300,103.68561553955078
2024-07-31,112.9000015258789,118.33999633789062,110.87999725341797,117.0199966430664,473174200,116.96992492675781
2024-08-01,117.52999877929688,120.16000366210938,106.80999755859375,109.20999908447266,523462300,109.16327667236328
2024-08-02,103.76000213623047,108.72000122070312,101.37000274658203,107.2699966430664,482027500,107.22410583496094
2024-08-05,92.05999755859375,103.41000366210938,90.69000244140625,100.44999694824219,552842400,100.40702056884766
2024-08-06,103.83999633789062,107.70999908447266,100.55000305175781,104.25,409012100,104.20540618896484
2024-08-07,107.80999755859375,108.80000305175781,98.69000244140625,98.91000366210938,411440400,98.86769104003906
2024-08-08,102.0,105.5,97.5199966430664,104.97000122070312,391910000,104.92508697509766
2024-08-09,105.63999938964844,106.5999984741211,103.43000030517578,104.75,290844200,104.70519256591797
2024-08-12,106.31999969482422,111.06999969482422,106.26000213623047,109.0199966430664,325559900,108.97335815429688
2024-08-13,112.44000244140625,116.2300033569336,111.58000183105469,116.13999938964844,312646700,116.0903091430664
2024-08-14,118.52999877929688,118.5999984741211,114.06999969482422,118.08000183105469,339246400,118.02947998046875
2024-08-15,118.76000213623047,123.23999786376953,117.47000122070312,122.86000061035156,318086700,122.80744171142578
2024-08-16,121.94000244140625,125.0,121.18000030517578,124.58000183105469,302589900,124.52670288085938
2024-08-19,124.27999877929688,130.0,123.41999816894531,130.0,318333600,129.9443817138672
2024-08-20,128.39999389648438,129.8800048828125,125.88999938964844,127.25,300087400,127.19556427001953
2024-08-21,127.31999969482422,129.35000610351562,126.66000366210938,128.5,257883600,128.4450225830078
2024-08-22,130.02000427246094,130.75,123.0999984741211,123.73999786376953,376189100,123.68705749511719
2024-08-23,125.86000061035156,129.60000610351562,125.22000122070312,129.3699951171875,323230300,129.31463623046875
2024-08-26,129.57000732421875,131.25999450683594,124.37000274658203,126.45999908447266,331964700,126.40589904785156
2024-08-27,125.05000305175781,129.1999969482422,123.87999725341797,128.3000030517578,303134600,128.2451171875
2024-08-28,128.1199951171875,128.3300018310547,122.63999938964844,125.61000061035156,448101100,125.55626678466797
2024-08-29,121.36000061035156,124.43000030517578,116.70999908447266,117.58999633789062,453023300,117.53968811035156
2024-08-30,119.52999877929688,121.75,117.22000122070312,119.37000274658203,333751600,119.31893157958984
2024-09-03,116.01000213623047,116.20999908447266,107.29000091552734,108.0,477155100,107.95378875732422
2024-09-04,105.41000366210938,113.2699966430664,104.12000274658203,106.20999908447266,372470300,106.16455841064453
2024-09-05,104.98999786376953,109.6500015258789,104.76000213623047,107.20999908447266,306850700,107.16413116455078
2024-09-06,108.04000091552734,108.1500015258789,100.94999694824219,102.83000183105469,413638100,102.78600311279297
2024-09-09,104.87999725341797,106.55000305175781,103.69000244140625,106.47000122070312,273912000,106.42445373535156
2024-09-10,107.80999755859375,109.4000015258789,104.94999694824219,108.0999984741211,268283700,108.05374908447266
2024-09-11,109.38999938964844,117.19000244140625,107.41999816894531,116.91000366210938,441422400,116.8599853515625
2024-09-12,116.83999633789062,120.79000091552734,115.37999725341797,119.13999938964844,366052700,119.09921264648438
2024-09-13,119.08000183105469,119.95999908447266,117.5999984741211,119.0999984741211,238358300,119.05923461914062
2024-09-16,116.79000091552734,118.18000030517578,114.36000061035156,116.77999877929688,248772300,116.74002075195312
2024-09-17,118.16999816894531,118.80000305175781,114.83000183105469,115.58999633789062,231925900,115.55043029785156
2024-09-18,115.88999938964844,117.69999694824219,113.22000122070312,113.37000274658203,310318900,113.33119201660156
2024-09-19,117.3499984741211,119.66000366210938,117.25,117.87000274658203,293506400,117.82965087890625
2024-09-20,117.05999755859375,118.62000274658203,115.38999938964844,116.0,382462400,115.96029663085938
2024-09-23,116.55000305175781,116.98999786376953,114.86000061035156,116.26000213623047,206228500,116.22020721435547
2024-09-24,116.5199966430664,121.80000305175781,115.37999725341797,120.87000274658203,354966800,120.82862854003906
2024-09-25,122.0199966430664,124.94000244140625,121.61000061035156,123.51000213623047,284692900,123.46772003173828
2024-09-26,126.80000305175781,127.66999816894531,121.80000305175781,124.04000091552734,302582900,123.9975357055664
2024-09-27,123.97000122070312,124.02999877929688,119.26000213623047,121.4000015258789,271009200,121.35844421386719
2024-09-30,118.30999755859375,121.5,118.1500015258789,121.44000244140625,226553700,121.39842224121094
2024-10-01,121.7699966430664,122.44000244140625,115.79000091552734,117.0,302094500,116.95994567871094
2024-10-02,116.44000244140625,119.37999725341797,115.13999938964844,118.8499984741211,221845900,118.80931854248047
2024-10-03,120.91999816894531,124.36000061035156,120.33999633789062,122.8499984741211,277118000,122.80794525146484
2024-10-04,124.94000244140625,125.04000091552734,121.83000183105469,124.91999816894531,243678100,124.87723541259766
2024-10-07,124.98999786376953,130.63999938964844,124.94999694824219,127.72000122070312,346250200,127.67628479003906
2024-10-08,130.25999450683594,133.47999572753906,129.4199981689453,132.88999938964844,285722500,132.84449768066406
2024-10-09,134.11000061035156,134.52000427246094,131.3800048828125,132.64999389648438,246191600,132.60458374023438
2024-10-10,131.91000366210938,135.0,131.0,134.80999755859375,242311300,134.76385498046875
2024-10-11,134.00999450683594,135.77999877929688,133.66000366210938,134.8000030517578,170209500,134.7538604736328
2024-10-14,136.47000122070312,139.60000610351562,136.3000030517578,138.07000732421875,232347700,138.0227508544922
2024-10-15,137.8699951171875,138.57000732421875,128.74000549316406,131.60000610351562,377831000,131.55496215820312
2024-10-16,133.97999572753906,136.6199951171875,131.5800018310547,135.72000122070312,264879700,135.67352294921875
2024-10-17,139.33999633789062,140.88999938964844,136.8699951171875,136.92999267578125,306435900,136.8831329345703
2024-10-18,138.6699981689453,138.89999389648438,137.27999877929688,138.0,176090200,137.9527587890625
2024-10-21,138.1300048828125,143.7100067138672,138.0,143.7100067138672,264554500,143.6608123779297
2024-10-22,142.91000366210938,144.4199981689453,141.77999877929688,143.58999633789062,226311600,143.5408477783203
2024-10-23,142.02999877929688,142.42999267578125,137.4600067138672,139.55999755859375,285930000,139.51222229003906
2024-10-24,140.82000732421875,141.35000610351562,138.4600067138672,140.41000366210938,172354900,140.3619384765625
2024-10-25,140.92999267578125,144.1300048828125,140.8000030517578,141.5399932861328,205122100,141.49154663085938
2024-10-28,143.0,143.13999938964844,140.0500030517578,140.52000427246094,173586700,140.47190856933594
2024-10-29,140.2899932861328,142.25999450683594,138.89999389648438,141.25,157593600,141.20164489746094
2024-10-30,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062,179418100,139.29229736328125
2024-10-31,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594,270039600,132.7145538330078
2024-11-01,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438,207127800,135.35365295410156
2024-11-04,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578,187528200,136.00343322753906
2024-11-05,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938,160537400,139.8621063232422
2024-11-06,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156,242043900,145.56016540527344
2024-11-07,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125,207323300,148.8290557861328
2024-11-08,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125,175665800,147.57945251464844
2024-11-11,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594,182325600,145.21026611328125
2024-11-12,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328,198634700,148.2392120361328
2024-11-13,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094,191903300,146.2199249267578
2024-11-14,147.63999938964844,149.0,145.5500030517578,146.75999450683594,194463300,146.7097625732422
2024-11-15,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906,250132900,141.93138122558594
2024-11-18,139.5,141.5500030517578,137.14999389648438,140.14999389648438,221205300,140.1020050048828
2024-11-19,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594,227834900,146.9596710205078
2024-11-20,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,309871700,145.84005737304688
2024-11-21,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,400946600,146.6197967529297
2024-11-22,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422,236406200,141.90139770507812
2024-11-25,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094,344941900,135.9734344482422
2024-11-26,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453,190287700,136.87313842773438
2024-11-27,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062,226370900,135.2936553955078
2024-11-29,136.77999877929688,139.35000610351562,136.0500030517578,138.25,141863200,138.2026824951172
2024-12-02,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125,171682800,138.58255004882812
2024-12-03,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594,164414000,140.2119903564453
2024-12-04,142.0,145.7899932861328,140.2899932861328,145.13999938964844,231224300,145.09033203125
2024-12-05,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375,172621200,145.0203399658203
2024-12-06,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625,188505600,142.40106201171875
2024-12-09,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375,189308600,138.77203369140625
2024-12-10,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875,210020900,135.03306579589844
2024-12-11,137.36000061035156,140.1699981689453,135.2100067138672,139.30999755859375,184905200,139.2718963623047
2024-12-12,137.0800018310547,138.44000244140625,135.8000030517578,137.33999633789062,159211400,137.30242919921875
2024-12-13,138.94000244140625,139.60000610351562,132.5399932861328,134.25,231514900,134.21328735351562
2024-12-16,134.17999267578125,134.39999389648438,130.4199981689453,132.0,237951100,131.96389770507812
2024-12-17,129.08999633789062,131.58999633789062,126.86000061035156,130.38999938964844,259410300,130.35433959960938
2024-12-18,133.86000061035156,136.6999969482422,128.27999877929688,128.91000366210938,277444500,128.874755859375
2024-12-19,131.75999450683594,134.02999877929688,129.5500030517578,130.67999267578125,209719200,130.6442413330078
2024-12-20,129.80999755859375,135.27999877929688,128.22000122070312,134.6999969482422,306528600,134.6631622314453
2024-12-23,136.27999877929688,139.7899932861328,135.1199951171875,139.6699981689453,176053500,139.63180541992188
2024-12-24,140.0,141.89999389648438,138.64999389648438,140.22000122070312,105157000,140.18167114257812
2024-12-26,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125,116205600,139.89173889160156
2024-12-27,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,170582600,136.9725341796875
2024-12-30,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,167734700,137.452392578125
2024-12-31,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,155659200,134.25328063964844
2025-01-02,136.0,138.8800048828125,134.6300048828125,138.30999755859375,198247200,138.2721710205078
2025-01-03,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,229322500,144.4304962158203
2025-01-06,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,265377400,149.38912963867188
2025-01-07,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,351782200,140.10166931152344
2025-01-08,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,227349900,140.07168579101562
2025-01-10,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,207602500,135.8728485107422
2025-01-13,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,204808900,133.19357299804688
2025-01-14,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,195590500,131.7239532470703
2025-01-15,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,185217300,136.2027587890625
2025-01-16,138.63999938964844,138.75,133.49000549316406,133.57000732421875,209235600,133.53347778320312
2025-01-17,136.69000244140625,138.5,135.4600067138672,137.7100067138672,201188800,137.67234802246094
2025-01-21,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,197749000,140.79148864746094
2025-01-22,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,237651400,147.02981567382812
2025-01-23,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,155915500,147.17974853515625
2025-01-24,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,234657600,142.58099365234375
2025-01-27,124.80000305175781,128.39999389648438,116.69999694824219,118.41999816894531,818830900,118.38761901855469
2025-01-28,121.80999755859375,129.0,116.25,128.99000549316406,579666400,128.95472717285156
2025-01-29,126.5,126.88999938964844,120.05000305175781,123.69999694824219,467120600,123.66617584228516
2025-01-30,123.0999984741211,125.0,118.0999984741211,124.6500015258789,392925500,124.61592864990234
2025-01-31,123.77999877929688,127.8499984741211,119.19000244140625,120.06999969482422,388161100,120.03717041015625
2025-02-03,114.75,118.56999969482422,113.01000213623047,116.66000366210938,371235700,116.62810516357422
2025-02-04,116.95999908447266,121.19999694824219,116.69999694824219,118.6500015258789,256550000,118.6175537109375
2025-02-05,121.76000213623047,125.0,120.76000213623047,124.83000183105469,262230800,124.79586029052734
2025-02-06,127.41999816894531,128.77000427246094,125.20999908447266,128.67999267578125,251483600,128.64479064941406
2025-02-07,129.22000122070312,130.3699951171875,125.0,129.83999633789062,228186300,129.8044891357422
2025-02-10,130.08999633789062,135.0,129.9600067138672,133.57000732421875,216989100,133.53347778320312
2025-02-11,132.5800018310547,134.47999572753906,131.02000427246094,132.8000030517578,178902400,132.76370239257812
2025-02-12,130.02000427246094,132.24000549316406,129.0800018310547,131.13999938964844,160278600,131.10414123535156
2025-02-13,131.55999755859375,136.5,131.1699981689453,135.2899932861328,197430000,135.2530059814453
2025-02-14,136.47999572753906,139.25,135.5,138.85000610351562,195479600,138.81204223632812
2025-02-18,141.27000427246094,143.44000244140625,137.92999267578125,139.39999389648438,219176600,139.3618927001953
2025-02-19,139.50999450683594,141.36000061035156,137.22000122070312,139.22999572753906,167536000,139.19192504882812
2025-02-20,140.02999877929688,140.66000366210938,136.7899932861328,140.11000061035156,143903600,140.07168579101562
2025-02-21,140.0399932861328,141.4600067138672,134.02999877929688,134.42999267578125,228217600,134.3932342529297
2025-02-24,136.55999755859375,138.58999633789062,130.0800018310547,130.27999877929688,251381100,130.244384765625
2025-02-25,129.97999572753906,130.1999969482422,124.44000244140625,126.62999725341797,271428700,126.59537506103516
2025-02-26,129.99000549316406,133.72999572753906,128.49000549316406,131.27999877929688,322553800,131.24411010742188
2025-02-27,135.0,135.00999450683594,120.01000213623047,120.1500015258789,443175800,120.11714935302734
2025-02-28,118.0199966430664,125.08999633789062,116.4000015258789,124.91999816894531,389091100,124.8858413696289
2025-03-03,123.51000213623047,123.69999694824219,112.27999877929688,114.05999755859375,411381400,114.02880859375
2025-03-04,110.6500015258789,119.30999755859375,110.11000061035156,115.98999786376953,398163300,115.95828247070312
2025-03-05,117.58000183105469,118.27999877929688,114.51000213623047,117.30000305175781,284337900,117.2679214477539
2025-03-06,113.52999877929688,115.3499984741211,110.22000122070312,110.56999969482422,321181900,110.53976440429688
2025-03-07,111.25,113.4800033569336,107.55999755859375,112.69000244140625,341755500,112.65918731689453
2025-03-10,109.9000015258789,111.8499984741211,105.45999908447266,106.9800033569336,366487400,106.95075225830078
2025-03-11,106.98999786376953,112.23999786376953,104.7699966430664,108.76000213623047,354865700,108.73026275634766
2025-03-12,114.12000274658203,116.76000213623047,112.87999725341797,115.73999786376953,323857500,115.71900177001953
2025-03-13,117.02999877929688,117.76000213623047,113.79000091552734,115.58000183105469,299033100,115.55902862548828
2025-03-14,118.61000061035156,121.87999725341797,118.1500015258789,121.66999816894531,277593500,121.64791870117188
2025-03-17,122.73999786376953,122.88999938964844,118.02999877929688,119.52999877929688,255501500,119.50830841064453
2025-03-18,118.0,119.0199966430664,114.54000091552734,115.43000030517578,299686900,115.40904998779297
2025-03-19,117.2699966430664,120.44999694824219,115.68000030517578,117.5199966430664,273426200,117.49866485595703
2025-03-20,116.55000305175781,120.19999694824219,116.47000122070312,118.52999877929688,248829700,118.50848388671875
2025-03-21,116.94000244140625,117.98999786376953,115.41999816894531,117.69999694824219,266498500,117.67863464355469
2025-03-24,119.87999725341797,122.22000122070312,119.33999633789062,121.41000366210938,228452500,121.38796997070312
2025-03-25,120.55000305175781,121.29000091552734,118.91999816894531,120.69000244140625,167447200,120.66809844970703
2025-03-26,118.7300033569336,118.83999633789062,112.70999908447266,113.76000213623047,293463300,113.7393569946289
2025-03-27,111.3499984741211,114.44999694824219,110.66000366210938,111.43000030517578,236902100,111.40977478027344
2025-03-28,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,229872500,109.65009307861328
2025-03-31,105.12999725341797,110.95999908447266,103.6500015258789,108.37999725341797,299212700,108.3603286743164
2025-04-01,108.5199966430664,110.19999694824219,106.47000122070312,110.1500015258789,222614000,110.13001251220703
2025-04-02,107.29000091552734,111.9800033569336,106.79000091552734,110.41999816894531,220601200,110.39995574951172
2025-04-03,103.51000213623047,105.62999725341797,101.5999984741211,101.80000305175781,338769400,101.78153228759766
2025-04-04,98.91000366210938,100.12999725341797,92.11000061035156,94.30999755859375,532273800,94.29288482666016
2025-04-07,87.45999908447266,101.75,86.62000274658203,97.63999938964844,611041300,97.62227630615234
2025-04-08,103.80999755859375,105.8499984741211,94.45999908447266,96.30000305175781,476243400,96.28252410888672
2025-04-09,98.88999938964844,115.0999984741211,97.52999877929688,114.33000183105469,612918300,114.30924987792969
2025-04-10,109.37000274658203,110.86000061035156,99.1500015258789,107.56999969482422,437812400,107.55047607421875
